RR,R_amp,RtoS2,S1toS2,Resp_amp,Resp_amp_RR_mean,Resp__amp_RR_std
0.9478000000000009,1.1529316149559952,0.4606,0.4238,-0.3396763873238626,-0.044173191128429434,0.24545574295778483
,,,,,,
0.9524000000000044,1.0961924827812375,0.4622,0.4158,0.3493594200690845,0.13196223021841244,0.1680449491523891
0.9739999999999966,1.1105121021656466,0.4644,0.4478,-0.12510918444678712,-0.34477334484052,0.08198046757378823
0.9830000000000041,1.100749951097556,0.4482,0.41,-0.4529018497651502,-0.2656579258372114,0.21904379368110577
0.9649999999999963,1.1022870853817581,0.45,0.3426,0.18089665719482675,0.3976263717564383,0.14575123838801532
0.9540000000000006,1.1019904454321752,0.4704,0.4304,0.035321062627457045,-0.25030761384750944,0.12047788712375461
0.9834000000000032,1.1370748612873842,0.4476,0.4084,-0.3384660082307099,-0.29849277439190136,0.22587103167632597
0.9941999999999993,1.0888573858460977,0.4438,0.3382,0.2718951581073095,0.5667015560367092,0.1114962925459324
,,,,,,
0.9725999999999999,1.1285262372857692,0.456,0.3084,-0.3553012810718343,-0.13182739470773297,0.25369420399152964
0.9764000000000053,1.0809290090117922,0.4448,0.3466,0.389962136921208,0.42852776387159436,0.1267540326761077
0.9621999999999957,1.1178471991007863,0.4712,0.338,0.07834453766588603,-0.2321584754119369,0.1344562188856834
1.0106000000000037,1.144409958222524,0.4598,0.3352,-0.3314238025978213,-0.12784338733141476,0.2305000259689012
1.0105999999999966,1.0809290090117922,0.4412,0.3278,0.3213006320005439,0.4417591014071126,0.07346975871576193
0.9789999999999992,1.0873202515618958,0.4744,0.3498,0.29291174054296154,-0.037483462062772664,0.19444050968587132
1.0150000000000006,1.1175505591512034,0.465,0.4154,-0.29082108574569776,-0.34946870190239243,0.05112264101453914
1.0234000000000023,1.1126694836171582,0.47,0.4594,-0.2298619932360055,0.06449315539943293,0.23862059170072794
0.9594000000000023,1.1013701982648656,0.4262,0.3302,-0.3510099370142928,-0.2098378559987867,0.09189624518325622
,,,,,,
,,,,,,
0.9510000000000005,1.1364546141200746,0.4722,0.3224,0.06370995408503935,-0.3291428197607748,0.15442140887824715
0.968599999999995,1.1291464844530787,0.4454,0.3984,-0.4510312638939141,-0.21680512377712327,0.2584645824566694
0.9410000000000025,1.112966123566741,0.4384,0.3088,0.2328329237373804,0.4258629673399934,0.07473329003220422
0.8700000000000045,1.079688514677173,0.4334,0.2886,0.31546880546080797,-0.10787221894388892,0.23539133602562795
0.9050000000000011,1.15171808788952,0.4576,0.425,-0.3754375878033752,-0.35013447274901704,0.09993928536379597
0.9102000000000032,1.1355377270031821,0.43,0.4118,-0.0720725732740946,0.3196053073348839,0.16067814306903952
,,,,,,
0.9253999999999962,1.1379917484042767,0.447,0.4154,-0.3659746239841811,-0.25633780355945956,0.19134227578358654
0.9419999999999931,1.0952755956643452,0.4366,0.3196,0.2306322344771027,0.3417387752745088,0.17174434419665666
,,,,,,
0.9413999999999874,1.1544687492401973,0.4154,0.3906,-0.3405566630279737,0.14150207632249517,0.32668586846650893
0.9026000000000067,1.0308777593367209,0.458,0.3342,0.6439216775572543,0.2978849851649936,0.2232834338989943
0.8855999999999966,1.1077884080831129,,0.3672,0.02860896038361007,-0.024646169563888185,0.059214198998657534
0.837600000000009,1.1037972523978163,0.4516,0.334,0.07691408964670553,-0.1552839727982567,0.18656504445857866
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
0.8633999999999986,1.0134838713839078,0.4644,0.339,0.7604481738889584,0.3044838510622315,0.23288477305777516
0.8640000000000043,1.1123458763994314,0.4496,0.4326,-0.06106912697270611,-0.4457677483193438,0.1280162509697455
0.8783999999999992,1.1633140131913953,0.4498,0.34,-0.35893241835129247,0.23226684780212878,0.2730898042658752
0.8523999999999887,1.0174480598010607,,0.3644,0.5511626252365494,0.2735703309229339,0.21092294233262404
,,,,,,
0.8911999999999978,1.1434930711056315,0.4444,0.41,-0.47853987964738537,0.017677376859753496,0.3002241807957787
0.88900000000001,1.048271647289534,0.4592,0.3342,0.4766692937761493,0.27428365347805994,0.1791918501950226
,,,,,,
0.9328000000000003,1.1474572595227843,0.4554,0.4296,-0.42176209673222076,0.1365822412348013,0.32006734225479866
0.8907999999999987,1.036352114769932,0.4608,0.4368,0.5837328262886593,0.26513178338884236,0.21351933927434197
0.8962000000000074,1.1019904454321752,0.4504,0.418,-0.1303908386714536,-0.4337864801042136,0.10944414151242775
0.9103999999999957,1.1422525767710123,,0.3898,-0.45015098818980304,0.0757542223370355,0.29240805219819427
0.8670000000000044,1.0400196632375018,0.4588,0.4394,0.5227737337789671,0.2851638774706347,0.20142253025142215
0.8729999999999905,1.1047141395147089,0.4652,0.3154,-0.11751680649882905,-0.39464871033590476,0.10655220930406023
,,,,,,
0.8709999999999951,1.0284237379356265,0.4654,0.3234,0.469296984754219,-0.08864270636845036,0.31208500753170265
0.8994,1.130360011519554,0.453,0.3036,-0.43617661138703967,-0.4167648827725443,0.07054370920341567
,,,,,,
0.892399999999995,1.044900738771547,0.4644,0.4342,0.7534059682560698,0.2733801394773329,0.2977262935940755
0.9096000000000117,1.1071681609158033,0.4636,0.4302,-0.298193394767628,-0.46782953102584807,0.06706297206201459
0.9181999999999988,1.1581362977077672,,0.396,-0.3448480070855152,0.19605761721912002,0.2766478288386201
0.8979999999999961,1.0265899637018414,0.4604,0.4366,0.5678878636146598,0.4134267269929563,0.16135420540211523
,,,,,,
0.9001999999999981,1.1297397643522444,0.4204,0.3938,-0.5523730043297022,-0.33194396996367914,0.23875383169103717
,,,,,,
,,,,,,
0.9218000000000046,1.128822877235352,0.454,0.3042,-0.506598667715926,-0.4853867540635693,0.16108440109208041
0.9331999999999994,1.1373715012369672,0.4364,0.32,-0.042473302723359564,0.29854948631841144,0.11334497066818591
,,,,,,
,,,,,,
0.93719999999999,1.1080850480326958,0.4724,0.4528,0.06249957499188661,0.4503623386050734,0.1647881459816718
,,,,,,
0.9190000000000111,1.1328140329206486,0.4638,0.4286,-0.42550326847469283,-0.4384079380649916,0.096469053112958
,,,,,,
0.8913999999999902,1.0607844597083018,0.4734,0.3454,0.5718491042831597,0.08096699735626332,0.30955835576858964
0.9057999999999993,1.1187640862176786,0.4494,0.4162,-0.3500196268471678,-0.40729272339699435,0.10619535402870012
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
0.9504000000000019,1.0934418214305601,0.4424,0.3406,-0.5215633546858144,-0.63704657838667,0.0841021877088546
1.0014000000000038,1.1203012205018807,0.4276,0.3432,-0.5029675304364678,0.10669472134794168,0.32433135538498403
0.9613999999999976,1.0787716275602806,0.4376,0.33,0.562056037074924,0.5091229863848191,0.12851350227054684
0.9484000000000066,1.0592473254240997,0.4734,0.342,0.21819834015653372,-0.36759817192100663,0.2841012073874198
0.968599999999995,1.102583725331341,0.4492,0.3584,-0.7459236247711256,-0.7226982502898626,0.06141358129274647
0.9695999999999998,1.1315735385860295,,0.309,-0.5036277372145511,0.04514830087568361,0.20441777899847174
,,,,,,
0.9446000000000083,1.1205978604514637,0.4606,0.4342,-0.5633764506310905,-0.4938275987512019,0.16724652139079751
0.9211999999999989,1.1203012205018807,0.4518,0.4304,-0.06315978176996992,-0.03982757499760118,0.09984968080210592
0.9115999999999929,1.1111323493329561,0.4478,0.425,-0.1856281391044238,-0.31491381624906006,0.06440659763019702
0.9046000000000021,1.1328140329206486,0.4432,0.4186,-0.313488185126558,-0.34411577310260655,0.037282936887692
0.8610000000000042,1.1355377270031821,0.4438,0.422,-0.2985234981566697,-0.30725056584972954,0.027735934945264787
0.845799999999997,1.1337039527693973,0.4156,0.3968,-0.2832287077977397,-0.23152757810276414,0.10879918455696908
,,,,,,
,,,,,,
0.8640000000000043,1.130360011519554,0.4478,0.4266,-0.06139923036174776,-0.12780047275310322,0.09146795886023777
,,,,,,
,,,,,,
0.921999999999997,1.1334073128198143,0.436,0.4046,-0.04093282024116517,-0.07818533886833405,0.17717242594692778
0.9399999999999977,1.1028803652809238,0.453,0.4288,0.34363762799236247,0.670645765078684,0.14142533860251064
0.893400000000014,1.0540696099404716,0.478,0.3286,0.5331169733022723,-0.0473325317315624,0.22223218467753963
0.9368000000000052,1.127312710219294,0.4562,0.4244,-0.2871899484662395,-0.2077527435425804,0.23094131888501954
0.9316000000000031,1.0842729502616355,0.456,0.432,0.27915743266622595,0.3818061115639677,0.2057937631788708
,,,,,,
0.9230000000000018,1.1242654089190336,0.4654,0.432,-0.4714976740144967,-0.30541076617866836,0.24749470510412486
0.9105999999999881,1.0946553484970356,0.4548,0.3382,0.28862039648542004,0.24184892471997682,0.17389001241318114
,,,,,,
,,,,,,
0.9271999999999991,1.1071681609158033,0.4618,0.4432,0.20048279161129826,0.41602022750812867,0.19607928039343042
,,,,,,
,,,,,,
0.9402000000000044,1.118467446268096,0.4306,0.3096,0.16846276287425777,0.539563330549549,0.19091313509663568
,,,,,,
0.927599999999984,1.1386119955715863,0.4412,0.4094,-0.240865439537394,-0.20008736953403097,0.1817637497448772
0.9154000000000053,1.118467446268096,0.444,0.4228,0.25880105700865724,0.5102453153112433,0.17704459074828513
,,,,,,
,,,,,,
0.9034000000000049,1.1263958231024014,0.4356,0.3278,0.11740677203581516,0.4382154169558037,0.21147079596068546
,,,,,,
0.8851999999999975,1.1260991831528184,0.4672,0.437,-0.27684670894293434,-0.2133446739864359,0.23286494184868667
0.8658000000000072,1.104417499565126,0.4406,0.3084,0.3231712178717799,0.47260017566097245,0.16094359685462026
,,,,,,
0.8541999999999916,1.1190607261672616,0.464,0.3148,-0.4306748882363454,-0.42185264225373054,0.2042592601447414
0.8739999999999952,1.0967857626804034,0.4348,0.3236,0.08505663990973301,0.34836251501926496,0.15919413644341732
,,,,,,
,,,,,,
0.93780000000001,1.0989161768637712,0.4298,0.3194,0.18947934530990976,0.5352693036244122,0.17384111234795388
,,,,,,
0.9216000000000122,1.1291464844530787,0.4564,0.4242,-0.48558208528027397,-0.3848602681450658,0.14894460700168052
0.915600000000012,1.1166336720343109,0.4352,0.4148,0.06767119475353921,0.5142542774497727,0.1611442689972855
0.867999999999995,1.0735939120766524,0.4454,0.2956,0.35552134999786206,-0.13046936438443218,0.18793585795544462
0.8940000000000055,1.121811387517939,0.4546,0.4262,-0.2438363700387689,-0.26159909777864215,0.08380832630106133
,,,,,,
,,,,,,
,,,,,,
0.848399999999998,1.1279059901184596,0.4442,0.4272,-0.29610273997036424,0.2630495599958655,0.30638568950823986
,,,,,,
0.8606000000000051,1.1215147475683562,0.439,0.4148,-0.24262599094561615,-0.36579115084520103,0.07833423303271234
,,,,,,
0.8714000000000226,1.0470581202230587,0.4594,0.3192,0.6778122921655308,0.20627811730821577,0.320671266540763
,,,,,,
0.8771999999999878,1.1422525767710123,0.4158,0.3986,-0.38181958665818055,0.1196477114322072,0.3418534059517485
0.842000000000013,1.0531527228235793,0.4588,0.4364,0.6716503622367533,0.22432687602584803,0.3151880658219671
0.8487999999999829,1.1111323493329561,0.4764,0.3282,-0.15899979905506365,-0.23015692125619944,0.04252931593851409
,,,,,,
0.865399999999994,1.058950685474517,0.4384,0.3136,0.4128493052280961,0.24351208035854516,0.2715370998129823
0.878200000000021,1.0992397840814978,0.4346,0.4076,-0.17363438263591036,-0.38646667556486025,0.08881923710240028
0.9045999999999879,1.1367782213378015,0.4382,0.4068,-0.45686309043365003,-0.05399146551532458,0.35654330675543666
0.8882000000000119,1.0513189485897942,0.473,0.4492,0.6643880876778369,0.08994821253715954,0.4013850977136048
0.8871999999999787,1.1135863707340508,0.4442,0.4156,-0.3890818612170969,-0.6948214332494659,0.17260542674311374
,,,,,,
,,,,,,
0.8880000000000052,1.1077884080831129,0.423,0.3894,-0.3159089433128635,-0.5183402527464199,0.20002422794810668
,,,,,,
,,,,,,
0.9128000000000043,1.1163100648165842,0.455,0.4248,-0.8615698453987186,-0.896786148059142,0.06622201491431058
,,,,,,
0.848399999999998,1.0336284206873982,0.4236,0.2894,-0.3312037336717935,0.05673884554420974,0.3898251493938391
0.9676000000000045,1.1257755759350918,0.4552,0.4348,0.5160616315351201,0.8456284440692352,0.20581168743783818
,,,,,,
0.8480000000000132,,0.4396,0.3148,1.3995283350736019,0.9173612774442133,0.43300226903280453
0.9060000000000059,1.0021845860316154,0.4782,0.3286,0.12907042511528696,-0.7942869587814022,0.5140735045569049
0.9285999999999888,1.091904687146358,0.454,0.3046,-1.406900644095532,-1.2866028784257724,0.0669218544956585
0.9754000000000076,1.1279059901184596,0.455,0.4336,-1.1041958363443347,0.256829394578656,
,,,,,,
0.9258000000000095,,0.4782,0.3284,1.4150431943585595,0.7751851178303591,0.4132156629163955
0.9405999999999892,1.0403432704552285,0.4778,0.4314,0.08109539924123316,-0.8336799872885592,0.5219106330413325
0.9759999999999991,1.1126694836171582,0.4586,0.4256,-1.4633483236216551,-1.3910020794965121,0.06192615680455372
0.9796000000000049,1.1208945004010464,0.452,0.422,-1.255823326377468,-0.5257441836805659,
,,,,,,
0.8765999999999963,,0.4404,0.309,1.6299405006246768,1.2206631143008053,0.3163582942636679
,,,,,,
0.8896000000000015,1.0690094764921902,0.476,0.4458,-0.4141697187842627,-1.04958175531591,0.32659317217034145
0.925200000000018,1.1083816879822788,0.4666,0.4432,-1.309520144328244,-1.1945694701856988,0.1172762304361308
0.93719999999999,1.1172269519334765,0.4754,0.4532,-0.7568170366095002,0.5368881633255532,0.5407529354411449
,,,,,,
0.8585999999999956,1.0144007585008004,0.471,0.3344,1.3167824188871604,0.6042470473211421,0.4323851208895677
0.856599999999986,1.0598675725914093,0.4786,0.33,-0.07812446873985826,-0.7417874703565972,0.3813418774693243
0.8791999999999973,1.100749951097556,0.46,0.4326,-1.215880816303428,-1.2658585341744506,0.0643124031960412
,,,,,,
,,,,,,
0.8205999999999847,0.9841704509114927,0.445,0.3294,1.4687400123093355,1.2693158669029,0.1770398784636108
0.8021999999999991,0.9896717736128475,0.4738,0.3476,0.88709784081794,0.18093942028601495,0.371856651513573
0.8269999999999982,1.0470581202230587,0.4488,0.299,-0.4308949571623732,-1.3430412758620318,0.4538092430634474
0.8662000000000205,1.0916080471967753,0.4544,0.4276,,,0.2118971469485073
0.8947999999999752,1.1037972523978163,0.4502,0.4304,-0.8777449114617597,0.49924274360720405,0.563978669641891
0.8783999999999992,1.0229493825024154,0.4714,0.3624,1.1959645784979147,1.3887326998382412,0.0624685932416711
,,,,,,
0.8627999999999929,1.0409365503543941,0.4664,0.3318,0.061949402676817186,-0.5212119543039313,0.33434230076782356
0.892799999999994,1.1032039724986507,0.4616,0.4386,-1.130714141930681,-1.401102223491305,0.09664692649517284
0.9012000000000171,1.1224316346852485,0.418,0.3892,-1.3730100294872556,-0.5638258603463471,
,,,,,,
0.850200000000001,1.0104365700836475,0.4718,0.3556,1.4516846705421833,1.1427793116706668,0.31888036932173325
0.8267999999999915,1.0156142855672756,0.474,0.3262,0.5255245953543142,-0.16775124700503194,0.3911693042055742
0.8368000000000109,1.0702499708268094,0.441,0.4242,-0.8911691159494537,-1.3948559423731568,0.17007483382116936
0.845799999999997,1.0970824026299861,0.4456,0.4262,-1.4438722236681973,-1.2684463360040954,0.21712517402930578
,,,,,,
0.8262,1.0351385877034565,0.4596,0.3478,1.2316157445144136,1.0857126767558611,0.2551931355264093
0.8115999999999985,1.0369723619372415,0.4682,0.3184,0.5282754569296613,-0.1763470992841852,0.41384223532881187
0.8301999999999907,1.083356063144743,0.468,0.4494,-0.892709598431648,-1.2360034268711835,0.09022300331902389
0.851600000000019,1.0970824026299861,0.4608,0.4438,-1.2585741879528152,-0.9873105019971057,0.2931259132202063
,,,,,,
0.8368000000000109,1.0220324953855229,0.4718,0.3626,1.4227456067695314,1.2565195162428247,0.2930286743211142
0.8232000000000141,1.0366757219876586,0.4786,0.3292,0.6368794719243657,-0.20226363396515257,0.4912301945903868
0.8643999999999892,1.084893197428945,0.4562,0.4286,-1.0568810172483643,-1.2373383505971716,0.06512255675416612
0.9191999999999894,1.1199776132841541,0.4376,0.405,-1.2030067841308034,-0.27265209085124864,
,,,,,,
0.8834000000000231,1.0021845860316154,0.4712,0.355,1.6167363650630107,1.0079767479739699,0.43650580710612963
0.885799999999989,1.039426383338336,0.4556,0.3124,0.28168822531554527,-0.5678026848948117,0.5332686124307547
0.920800000000014,1.1028803652809238,0.469,0.4406,-1.3189831081474381,-1.3057418731124948,0.055323207849723215
0.9401999999999759,1.0989161768637712,0.4588,0.4338,-1.132584727801917,0.07641081411587258,
0.9159999999999968,1.0308777593367209,0.4344,0.412,1.23689739873908,1.301576060823103,0.11827550956405701
0.8700000000000045,1.0293406250525188,0.4704,0.4526,0.970173860393423,0.1403020202141998,0.4590399141727872
0.9206000000000074,1.0998330639806635,0.4582,0.4348,-0.6876053593737667,-1.1697084481998243,0.15780992331589325
0.9230000000000018,1.121811387517939,0.4304,0.4,-1.1797895124348736,-0.42500789545315343,
,,,,,,
0.8331999999999766,1.0110298499828132,0.4538,0.4292,1.3771913390817832,0.6935066895684442,0.5097154077719028
0.9882000000000062,1.0870236116123129,0.4674,0.3808,-0.14744618043860575,-0.9493629664268595,0.41014703736671176
0.918200000000013,1.1175505591512034,0.4684,0.439,-1.22160260838015,-0.9570483311821923,0.35666649000259826
,,,,,,
0.8597999999999786,1.0317946464536134,0.4764,0.4184,0.9234092136125219,0.056903536587180455,0.48779515539086116
0.8792000000000257,1.1153931776996917,0.4586,0.4328,-0.7709014478752775,-0.9824097174631039,0.06700813711824032
0.8879999999999768,1.1254789359855089,0.4376,0.4132,-0.8789552905549124,0.36817927186285787,
0.8728000000000122,1.0467345130053318,0.4322,0.3206,1.2679271173089954,1.3160181163432185,0.1856137384014874
,,,,,,
0.8807999999999936,1.0977026497972957,0.4774,0.4526,-0.5890144805133257,-1.039108348293354,0.17283318873672446
0.920800000000014,1.1260991831528184,0.4252,0.3882,-1.0558907070812393,-0.08958797663237167,
0.9211999999999989,1.0726770249597601,0.4314,0.3248,1.092532183264863,1.1102722739910653,0.1550404970363381
0.89579999999998,1.0427703245881792,0.4724,0.3828,0.6515140555052124,-0.20208157280961994,0.46324589139483596
0.9456000000000131,1.114799897800526,0.467,0.432,-0.8942500809138424,-1.0336546984298132,0.06325669198082974
0.9437999999999818,1.1190607261672616,0.4682,0.437,-0.965332344020812,-0.7166937168482205,0.26988631926571566
0.932200000000023,1.1013701982648656,0.4396,0.411,0.11443584153444028,0.6330280181722813,0.1692495221014633
0.8889999999999816,1.0894776330134075,0.445,0.4252,0.4928443598391904,-0.027591950856625292,0.23898087679919816
0.904200000000003,1.1193843333849884,0.448,0.423,-0.31744942579505786,-0.5268684855596941,0.10213548930819058
0.8924000000000092,1.1196809733345712,0.4426,0.4188,-0.5243142162611615,-0.39622418897312733,0.07174038774729119
0.8813999999999851,1.1376951084546938,0.4582,0.4324,-0.23261285481135263,0.6508370346478484,0.49203304928171154
,,,,,,
0.8758000000000266,1.106251273798911,0.4766,0.437,0.42693371649387335,0.08656294104864036,0.1944972375937776
0.8813999999999851,1.1404188025372275,0.4426,0.4158,-0.05798816200831733,0.11015046446760685,0.12789530253328177
0.8371999999999957,1.1352410870535994,,0.2644,0.3167892190169746,0.642649506134833,0.3044588120178063
0.7681999999999789,1.0269135709195683,,0.25,1.1746178926732211,1.1766107422561063,0.22964533288098596
0.7648000000000366,1.0293406250525188,0.4794,0.3404,0.6771520853874475,0.07859913782034612,0.30590548307868226
,,,,,,
0.8704000000000178,1.1312768986364465,0.4474,0.4172,-0.5139709767378563,-0.2296697672845967,0.29486886372572685
0.9049999999999727,1.102583725331341,0.4368,0.3332,0.4589537452309138,0.7078319295358119,0.1577490390010993
,,,,,,
,,,,,,
0.9146000000000072,1.1276093501688766,0.4304,0.4088,0.04060271685212352,0.5706504638896326,0.21474172741561642
,,,,,,
,,,,,,
0.8849999999999909,1.1331106728702316,0.4336,0.4126,0.003961240668499856,0.5890863826606403,0.23501159674594513
,,,,,,
0.8731999999999971,1.1245620488686163,0.4482,0.421,-0.19476099953457623,-0.30052177558753124,0.03861874954201486
,,,,,,
,,,,,,
0.9133999999999673,1.135861334220909,0.4398,0.4062,-0.2438363700387689,-0.3456382480914453,0.04725789930925624
,,,,,,
,,,,,,
0.8553999999999746,0.9966832633302605,0.4794,0.4606,0.8126045093575398,0.12147151991193678,0.36070278296892916
,,,,,,
,,,,,,
0.9542000000000144,1.0967857626804034,0.4488,0.336,0.48888311917069055,0.6130087896246956,0.1925602884129268
,,,,,,
0.9225999999999885,1.1248586888181993,0.4514,0.4158,-0.3247117003539743,-0.16468079237487024,0.19458388943878865
0.9186000000000263,1.109298575099171,0.4418,0.3264,0.3878714821239442,0.6609413971949157,0.159982570095522
,,,,,,
0.9164000000000101,1.123645161751724,0.4472,0.4144,-0.3405566630279737,-0.3139486533804709,0.11672873356485815
0.9319999999999595,1.1215147475683562,0.4406,0.3258,0.05369681795077582,0.6096797191263746,0.2060123208588305
,,,,,,
0.9021999999999935,1.135861334220909,0.4504,0.4154,-0.3400064907129043,-0.43364288868269724,0.05854813371479064
0.908800000000042,1.1422525767710123,0.423,0.3982,-0.26551315925250424,0.4100450920920343,0.29685205273221005
,,,,,,
0.9066000000000258,1.1328140329206486,0.4446,0.4112,-0.33087363028275185,-0.3057671335296797,0.13614818694158448
0.9044000000000096,1.1172269519334765,0.4472,0.4274,0.11652649633170409,0.49803582605758934,0.17589121976210334
,,,,,,
,,,,,,
0.9055999999999926,1.1077884080831129,0.4474,0.4288,0.38170955219516667,0.4781759840112402,0.21923444452945215
,,,,,,
0.9277999999999906,1.1294431244026617,0.4368,0.4102,-0.3424272488992097,-0.33254788851390754,0.1191023397914563
,,,,,,
,,,,,,
0.9173999999999864,1.1346208398862898,0.4484,0.4164,-0.34033659410194594,-0.42142493268195647,0.03591072303435411
,,,,,,
,,,,,,
0.9268000000000143,1.1257755759350918,0.4482,0.4076,-0.25087857567165756,-0.34275172752336885,0.04887864843862845
,,,,,,
,,,,,,
0.9396000000000413,1.1492910337565692,0.4432,0.4154,-0.28080794961143424,-0.3775267820704085,0.056903246133235705
0.9341999999999757,1.1468370123554747,0.4574,0.433,-0.31040722016216926,0.3505074403826679,0.3296936225184751
,,,,,,
,,,,,,
,,,,,,
,,,,,,
0.8774000000000228,1.114799897800526,0.4648,0.4334,-0.09220888000563553,-0.35585246931291964,0.11057680978226082
,,,,,,
0.877399999999966,1.0107332100332305,0.4346,0.4088,0.9387040039714519,0.7244550322019746,0.11688804963699194
,,,,,,
0.7796000000000163,1.0461412331061661,0.4618,0.3128,0.3047954625484611,-0.3299482474573696,0.3025675256756563
0.7849999999999682,1.0964891227308204,0.4476,0.305,-0.7046607011409188,-0.8091124926876072,0.04744127554608908
0.8126000000000317,1.1230249145844142,0.439,0.326,-0.7239167321683486,0.02366236862831455,0.4174269080294705
,,,,,,
0.900799999999947,1.1157167849174185,0.4402,0.4046,-0.5817522059544094,-0.7057521858532566,0.06828893730425784
,,,,,,
0.9234000000000151,1.109298575099171,0.4262,0.3132,0.18364751877017388,0.5894972409102499,0.17164531125458185
,,,,,,
